section,field_id,phpp_label,variant_id,variant_name,datatype,units,value,excel_row
r_values,r_values.assembly_09,09ud-Cellar Floor,code_minimum,Code Minimum,09ud-Cellar Floor,m2,#DIV/0!,488
r_values,r_values.assembly_09,09ud-Cellar Floor,as_drawn,As-Drawn,09ud-Cellar Floor,m2,#DIV/0!,488
r_values,r_values.assembly_09,09ud-Cellar Floor,enerphit_by_component,EnerPHit By Component,09ud-Cellar Floor,m2,#DIV/0!,488
r_values,r_values.assembly_09,09ud-Cellar Floor,phi_low_energy_building,PHI Low Energy Building,09ud-Cellar Floor,m2,#DIV/0!,488
r_values,r_values.assembly_09,09ud-Cellar Floor,enerphit_by_demand,EnerPHit By Demand,09ud-Cellar Floor,m2,#DIV/0!,488
r_values,r_values.assembly_10,10ud-Cellar Wall w Ext. Insul.,code_minimum,Code Minimum,10ud-Cellar Wall w Ext. Insul.,m2,#DIV/0!,489
r_values,r_values.assembly_10,10ud-Cellar Wall w Ext. Insul.,as_drawn,As-Drawn,10ud-Cellar Wall w Ext. Insul.,m2,#DIV/0!,489
r_values,r_values.assembly_10,10ud-Cellar Wall w Ext. Insul.,enerphit_by_component,EnerPHit By Component,10ud-Cellar Wall w Ext. Insul.,m2,#DIV/0!,489
r_values,r_values.assembly_10,10ud-Cellar Wall w Ext. Insul.,phi_low_energy_building,PHI Low Energy Building,10ud-Cellar Wall w Ext. Insul.,m2,#DIV/0!,489
r_values,r_values.assembly_10,10ud-Cellar Wall w Ext. Insul.,enerphit_by_demand,EnerPHit By Demand,10ud-Cellar Wall w Ext. Insul.,m2,#DIV/0!,489
r_values,r_values.gt_a,Gt-A,code_minimum,Code Minimum,Gt-A,kFh/y,83.6471712151,490
r_values,r_values.gt_a,Gt-A,as_drawn,As-Drawn,Gt-A,kFh/y,84.1010398236,490
r_values,r_values.gt_a,Gt-A,enerphit_by_component,EnerPHit By Component,Gt-A,kFh/y,83.8108161784,490
r_values,r_values.gt_a,Gt-A,phi_low_energy_building,PHI Low Energy Building,Gt-A,kFh/y,83.6014735206,490
r_values,r_values.gt_a,Gt-A,enerphit_by_demand,EnerPHit By Demand,Gt-A,kFh/y,83.6897259034,490
r_values,r_values.gt_b,Gt-B,code_minimum,Code Minimum,Gt-B,kFh/y,8.31316788858,491
r_values,r_values.gt_b,Gt-B,as_drawn,As-Drawn,Gt-B,kFh/y,9.43840633672,491
r_values,r_values.gt_b,Gt-B,enerphit_by_component,EnerPHit By Component,Gt-B,kFh/y,31.1736227468,491
r_values,r_values.gt_b,Gt-B,phi_low_energy_building,PHI Low Energy Building,Gt-B,kFh/y,38.0240409665,491
r_values,r_values.gt_b,Gt-B,enerphit_by_demand,EnerPHit By Demand,Gt-B,kFh/y,42.4377536274,491
certification_compliant,certification_compliant.certification_compliant_2,Certification Compliant?,code_minimum,Code Minimum,Certification Compliant?,,No,493
certification_compliant,certification_compliant.certification_compliant_2,Certification Compliant?,as_drawn,As-Drawn,Certification Compliant?,,No,493
certification_compliant,certification_compliant.certification_compliant_2,Certification Compliant?,enerphit_by_component,EnerPHit By Component,Certification Compliant?,,No,493
certification_compliant,certification_compliant.certification_compliant_2,Certification Compliant?,phi_low_energy_building,PHI Low Energy Building,Certification Compliant?,,No,493
certification_compliant,certification_compliant.certification_compliant_2,Certification Compliant?,enerphit_by_demand,EnerPHit By Demand,Certification Compliant?,,Yes,493
peak_loads,peak_loads.peak_heat_load,Peak Heat Load,code_minimum,Code Minimum,Peak Heat Load,Btuh,87115.1455727,497
peak_loads,peak_loads.peak_heat_load,Peak Heat Load,as_drawn,As-Drawn,Peak Heat Load,Btuh,59529.2395016,497
peak_loads,peak_loads.peak_heat_load,Peak Heat Load,enerphit_by_component,EnerPHit By Component,Peak Heat Load,Btuh,42290.2023417,497
peak_loads,peak_loads.peak_heat_load,Peak Heat Load,phi_low_energy_building,PHI Low Energy Building,Peak Heat Load,Btuh,32687.5550581,497
peak_loads,peak_loads.peak_heat_load,Peak Heat Load,enerphit_by_demand,EnerPHit By Demand,Peak Heat Load,Btuh,28694.8799945,497
peak_loads,peak_loads.peak_sensible_cooling_load,Peak Sensible Cooling Load,code_minimum,Code Minimum,Peak Sensible Cooling Load,Btuh,20520.6635073,498
peak_loads,peak_loads.peak_sensible_cooling_load,Peak Sensible Cooling Load,as_drawn,As-Drawn,Peak Sensible Cooling Load,Btuh,17071.1471144,498
peak_loads,peak_loads.peak_sensible_cooling_load,Peak Sensible Cooling Load,enerphit_by_component,EnerPHit By Component,Peak Sensible Cooling Load,Btuh,14533.8603751,498
peak_loads,peak_loads.peak_sensible_cooling_load,Peak Sensible Cooling Load,phi_low_energy_building,PHI Low Energy Building,Peak Sensible Cooling Load,Btuh,14350.9793009,498
peak_loads,peak_loads.peak_sensible_cooling_load,Peak Sensible Cooling Load,enerphit_by_demand,EnerPHit By Demand,Peak Sensible Cooling Load,Btuh,14527.141127,498
